Transaction Date,Customer ID,Age,Gender,Item Purchased,Category,Quantity,Purchase Amount (THB),Cost Price (THB),Location,Subscription Status,Shipping Type,Payment Method,Previous Purchases,Campaign Name
8/24/2025,C100230,23,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Bangkok,Active,Standard,Credit Card,0,Email 2025-08
8/24/2025,C101363,21,Male,Snapback Cap - Script Logo,Caps,2,2580,840,Bangkok,Active,Standard,Cash on Delivery,0,Social 2025-08
8/24/2025,C101995,33,Male,Belt - Webbing,Accessories,1,690,220,Chonburi,Active,Standard,Credit Card,1,Email 2025-08
8/24/2025,C102350,33,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Chonburi,Inactive,Standard,Credit Card,2,Paid Search 2025-08
8/24/2025,C102353,19,Male,Belt - Webbing,Accessories,1,690,220,Chiang Mai,Inactive,Standard,PromptPay,0,Social 2025-08
8/24/2025,C100593,29,Female,Shorts - Twill,Bottoms,1,1590,600,Surat Thani,Active,Standard,Credit Card,1,Social 2025-08
8/24/2025,C101352,30,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Phuket,Active,Standard,Bank Transfer,1,Social 2025-08
8/24/2025,C100745,23,Male,Snapback Cap - Arch Logo,Caps,1,1290,420,Bangkok,Inactive,Standard,E-Wallet,0,Social 2025-08
8/24/2025,C101825,30,Male,Shorts - Twill,Bottoms,1,1590,600,Bangkok,Inactive,Standard,Bank Transfer,0,Paid Search 2025-08
8/24/2025,C100141,35,Female,Shorts - Twill,Bottoms,1,1590,600,Chonburi,Active,Standard,Credit Card,1,Affiliates 2025-08
8/24/2025,C101722,31,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Active,Standard,Cash on Delivery,2,Paid Search 2025-08
8/24/2025,C102389,33,Female,Heavyweight Pocket Tee,T-Shirts,2,2380,960,Bangkok,Active,Standard,Credit Card,1,Paid Search 2025-08
8/24/2025,C102425,30,Female,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Inactive,Standard,Credit Card,1,Affiliates 2025-08
8/24/2025,C100449,21,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Inactive,Standard,Credit Card,1,Social 2025-08
8/24/2025,C100529,22,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Active,Express,Credit Card,0,Email 2025-08
8/24/2025,C101308,34,Male,Work Pants - Straight,Bottoms,1,2290,960,Chonburi,Active,Standard,Credit Card,1,Email 2025-08
8/24/2025,C100066,27,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Bangkok,Active,Standard,E-Wallet,2,Social 2025-08
8/24/2025,C101002,27,Male,Box Logo Tee,T-Shirts,1,990,390,Phuket,Active,Express,Bank Transfer,3,Paid Search 2025-08
8/24/2025,C101889,27,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Inactive,Standard,Credit Card,0,Social 2025-08
8/24/2025,C100110,16,Female,Graphic Tee - Script,T-Shirts,2,2180,860,Ayutthaya,Active,Standard,PromptPay,0,Social 2025-08
8/24/2025,C101539,16,Other,Work Pants - Straight,Bottoms,1,2290,960,Phuket,Active,Standard,Credit Card,0,Email 2025-08
8/24/2025,C100808,35,Male,Shorts - Twill,Bottoms,1,1590,600,Ayutthaya,Active,Express,PromptPay,1,Social 2025-08
8/24/2025,C102238,25,Male,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Phuket,Inactive,Standard,PromptPay,1,Affiliates 2025-08
8/24/2025,C102119,26,Male,Snapback Cap - Arch Logo,Caps,1,1290,420,Bangkok,Active,Same-Day,Cash on Delivery,0,Social 2025-08
8/24/2025,C100486,23,Male,Hoodie - Arch Logo,Hoodies,1,2490,1050,Bangkok,Inactive,Standard,PromptPay,1,Affiliates 2025-08
8/24/2025,C102406,19,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Phuket,Active,Standard,Cash on Delivery,0,Paid Search 2025-08
8/24/2025,C101021,24,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Bangkok,Inactive,Standard,Bank Transfer,2,Paid Search 2025-08
8/24/2025,C100682,24,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Bangkok,Active,Standard,Credit Card,0,Email 2025-08
8/24/2025,C100901,25,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Chiang Mai,Active,Same-Day,Credit Card,1,Social 2025-08
8/24/2025,C102401,28,Male,Shorts - Nylon,Bottoms,1,1490,560,Chonburi,Inactive,Standard,Bank Transfer,0,Social 2025-08
8/24/2025,C100090,28,Male,Work Pants - Straight,Bottoms,1,2290,960,Bangkok,Inactive,Standard,Cash on Delivery,1,Paid Search 2025-08
8/25/2025,C100480,26,Male,Snapback Cap - Arch Logo,Caps,2,2580,840,Bangkok,Active,Standard,Bank Transfer,1,Email 2025-08
8/25/2025,C102170,33,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Bangkok,Active,Standard,PromptPay,0,Social 2025-08
8/25/2025,C102058,29,Female,Shorts - Nylon,Bottoms,1,1490,560,Surat Thani,Inactive,Same-Day,E-Wallet,1,Email 2025-08
8/25/2025,C100236,16,Female,Graphic Tee - Script,T-Shirts,2,2180,860,Chonburi,Active,Standard,Cash on Delivery,0,Email 2025-08
8/25/2025,C100091,33,Female,Graphic Tee - Script,T-Shirts,1,1090,430,Surat Thani,Inactive,Standard,Cash on Delivery,3,Email 2025-08
8/25/2025,C101266,26,Male,Hoodie - Arch Logo,Hoodies,2,4980,2100,Chiang Mai,Active,Standard,Credit Card,1,Paid Search 2025-08
8/25/2025,C101499,31,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Khon Kaen,Active,Standard,PromptPay,1,Email 2025-08
8/25/2025,C100064,32,Male,Zip Hoodie - Minimal,Hoodies,2,5380,2200,Khon Kaen,Active,Standard,E-Wallet,2,Social 2025-08
8/25/2025,C100438,17,Male,Belt - Webbing,Accessories,1,690,220,Phuket,Inactive,Standard,Credit Card,1,Paid Search 2025-08
8/25/2025,C101608,29,Female,Shorts - Twill,Bottoms,1,1590,600,Chonburi,Active,Standard,Cash on Delivery,1,Paid Search 2025-08
8/25/2025,C100858,24,Female,Belt - Webbing,Accessories,1,690,220,Phuket,Active,Standard,E-Wallet,1,Affiliates 2025-08
8/25/2025,C102310,25,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Khon Kaen,Inactive,Express,Cash on Delivery,0,Social 2025-08
8/25/2025,C100201,30,Female,Shorts - Nylon,Bottoms,1,1490,560,Chonburi,Active,Express,E-Wallet,0,Social 2025-08
8/25/2025,C100430,20,Female,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Bangkok,Inactive,Express,Cash on Delivery,1,Email 2025-08
8/25/2025,C100029,25,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Active,Express,Cash on Delivery,3,Paid Search 2025-08
8/25/2025,C102292,28,Female,Box Logo Tee,T-Shirts,1,990,390,Ayutthaya,Inactive,Standard,Credit Card,0,Email 2025-08
8/25/2025,C101826,20,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Chiang Mai,Active,Express,Credit Card,1,Social 2025-08
8/25/2025,C100623,35,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Chonburi,Active,Standard,Credit Card,1,Social 2025-08
8/25/2025,C101368,24,Male,Work Pants - Straight,Bottoms,1,2290,960,Phuket,Active,Standard,Cash on Delivery,0,Social 2025-08
8/25/2025,C101631,22,Female,Shorts - Nylon,Bottoms,3,4470,1680,Bangkok,Active,Standard,Credit Card,1,Paid Search 2025-08
8/25/2025,C100025,28,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Bangkok,Active,Standard,Cash on Delivery,0,Social 2025-08
8/25/2025,C102054,19,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Inactive,Standard,Credit Card,0,Paid Search 2025-08
8/25/2025,C102213,24,Male,Shorts - Nylon,Bottoms,1,1490,560,Chonburi,Active,Express,Credit Card,1,Social 2025-08
8/25/2025,C101977,33,Male,Tote Bag - Canvas,Accessories,1,990,300,Khon Kaen,Active,Standard,PromptPay,2,Social 2025-08
8/25/2025,C101024,37,Male,Box Logo Tee,T-Shirts,2,1980,780,Bangkok,Inactive,Express,PromptPay,3,Paid Search 2025-08
8/25/2025,C100820,24,Male,Shorts - Twill,Bottoms,2,3180,1200,Bangkok,Active,Express,E-Wallet,2,Email 2025-08
8/25/2025,C100659,26,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Inactive,Standard,Credit Card,2,Social 2025-08
8/25/2025,C101222,31,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Inactive,Standard,Credit Card,3,Paid Search 2025-08
8/26/2025,C101564,31,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Bangkok,Inactive,Standard,Credit Card,2,Paid Search 2025-08
8/26/2025,C100361,36,Male,Belt - Webbing,Accessories,1,690,220,Rayong,Inactive,Standard,Credit Card,0,Social 2025-08
8/26/2025,C100698,33,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Phuket,Active,Standard,Credit Card,0,Email 2025-08
8/26/2025,C100601,21,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Active,Standard,Credit Card,0,Email 2025-08
8/26/2025,C100095,18,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Phuket,Inactive,Standard,PromptPay,5,Paid Search 2025-08
8/26/2025,C100154,29,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Khon Kaen,Inactive,Express,Cash on Delivery,2,Email 2025-08
8/26/2025,C100988,26,Male,Belt - Webbing,Accessories,1,690,220,Bangkok,Inactive,Standard,PromptPay,0,Paid Search 2025-08
8/26/2025,C101121,34,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Chonburi,Active,Express,Bank Transfer,2,Social 2025-08
8/26/2025,C101266,26,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Chiang Mai,Active,Express,Credit Card,2,Paid Search 2025-08
8/26/2025,C101559,25,Male,Work Pants - Straight,Bottoms,1,2290,960,Rayong,Active,Standard,Credit Card,2,Paid Search 2025-08
8/26/2025,C100264,25,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Inactive,Standard,PromptPay,0,Paid Search 2025-08
8/26/2025,C101817,23,Female,Tote Bag - Canvas,Accessories,1,990,300,Bangkok,Inactive,Standard,Bank Transfer,0,Social 2025-08
8/26/2025,C102427,27,Male,Shorts - Twill,Bottoms,1,1590,600,Chiang Mai,Active,Standard,E-Wallet,3,Social 2025-08
8/26/2025,C100798,27,Male,Shorts - Twill,Bottoms,1,1590,600,Chonburi,Active,Standard,Credit Card,0,Affiliates 2025-08
8/26/2025,C101156,23,Male,Hoodie - Arch Logo,Hoodies,2,4980,2100,Surat Thani,Active,Standard,Credit Card,0,Paid Search 2025-08
8/26/2025,C100831,21,Male,Coach Jacket - Nylon,Outerwear,2,5980,2600,Phuket,Inactive,Express,Credit Card,1,Paid Search 2025-08
8/26/2025,C101670,26,Female,Crewneck - Embroidered,Sweatshirts,1,2390,980,Phuket,Inactive,Standard,Cash on Delivery,3,Social 2025-08
8/26/2025,C100601,21,Female,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Active,Express,Credit Card,1,Paid Search 2025-08
8/26/2025,C101975,25,Female,Work Pants - Straight,Bottoms,1,2290,960,Khon Kaen,Active,Standard,E-Wallet,2,Paid Search 2025-08
8/26/2025,C101608,29,Female,Shorts - Nylon,Bottoms,1,1490,560,Chonburi,Active,Standard,Credit Card,2,Social 2025-08
8/27/2025,C100498,22,Male,Belt - Webbing,Accessories,1,690,220,Chiang Mai,Active,Standard,Credit Card,2,Paid Search 2025-08
8/27/2025,C100661,24,Female,Belt - Webbing,Accessories,1,690,220,Bangkok,Active,Standard,Credit Card,1,Social 2025-08
8/27/2025,C101474,22,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Ayutthaya,Active,Express,Credit Card,2,Paid Search 2025-08
8/27/2025,C100081,29,Female,Shorts - Nylon,Bottoms,1,1490,560,Bangkok,Inactive,Standard,Cash on Delivery,1,Email 2025-08
8/27/2025,C100650,38,Female,Belt - Webbing,Accessories,1,690,220,Chonburi,Active,Standard,PromptPay,0,Social 2025-08
8/27/2025,C101022,27,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Chiang Mai,Inactive,Standard,PromptPay,0,Email 2025-08
8/27/2025,C101851,38,Male,Belt - Webbing,Accessories,1,690,220,Bangkok,Inactive,Standard,PromptPay,2,Paid Search 2025-08
8/27/2025,C100678,33,Male,Hoodie - Arch Logo,Hoodies,2,4980,2100,Chonburi,Active,Standard,Credit Card,3,Social 2025-08
8/27/2025,C102154,19,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Bangkok,Active,Standard,PromptPay,0,Paid Search 2025-08
8/27/2025,C101161,41,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Ayutthaya,Active,Standard,E-Wallet,0,Paid Search 2025-08
8/27/2025,C102248,26,Other,Snapback Cap - Arch Logo,Caps,1,1290,420,Rayong,Active,Standard,Cash on Delivery,1,Social 2025-08
8/27/2025,C100070,29,Female,Snapback Cap - Script Logo,Caps,1,1290,420,Ayutthaya,Inactive,Standard,Credit Card,3,Paid Search 2025-08
8/27/2025,C101323,30,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Inactive,Express,Bank Transfer,0,Social 2025-08
8/27/2025,C102144,26,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Chonburi,Inactive,Standard,Credit Card,0,Social 2025-08
8/27/2025,C101147,18,Female,Tote Bag - Canvas,Accessories,1,990,300,Khon Kaen,Inactive,Standard,Cash on Delivery,1,Email 2025-08
8/27/2025,C100958,30,Female,Crewneck - Collegiate,Sweatshirts,1,2190,920,Surat Thani,Inactive,Standard,Credit Card,4,Paid Search 2025-08
8/27/2025,C101264,28,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Phuket,Active,Standard,Credit Card,2,Paid Search 2025-08
8/27/2025,C100667,36,Female,Hoodie - Arch Logo,Hoodies,1,2490,1050,Bangkok,Inactive,Standard,E-Wallet,1,Social 2025-08
8/27/2025,C100525,16,Female,5-Panel Cap - Nylon,Caps,1,1190,380,Phuket,Active,Standard,Bank Transfer,0,Paid Search 2025-08
8/27/2025,C101079,32,Male,Shorts - Twill,Bottoms,1,1590,600,Chiang Mai,Active,Standard,Bank Transfer,1,Email 2025-08
8/27/2025,C101592,30,Male,Belt - Webbing,Accessories,1,690,220,Bangkok,Inactive,Standard,Credit Card,0,Affiliates 2025-08
8/27/2025,C100065,35,Female,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Ayutthaya,Active,Standard,PromptPay,1,Paid Search 2025-08
8/27/2025,C102378,25,Male,5-Panel Cap - Nylon,Caps,3,3570,1140,Bangkok,Active,Standard,PromptPay,2,Social 2025-08
8/27/2025,C101091,27,Female,Hoodie - Arch Logo,Hoodies,1,2490,1050,Bangkok,Active,Standard,Bank Transfer,2,Paid Search 2025-08
8/27/2025,C100798,27,Male,Box Logo Tee,T-Shirts,1,990,390,Chonburi,Active,Standard,Credit Card,1,Social 2025-08
8/27/2025,C102129,31,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Rayong,Active,Standard,Cash on Delivery,3,Paid Search 2025-08
8/27/2025,C100207,30,Female,5-Panel Cap - Nylon,Caps,2,2380,760,Chonburi,Active,Standard,Credit Card,0,Social 2025-08
8/28/2025,C101040,37,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Bangkok,Inactive,Express,Cash on Delivery,2,Email 2025-08
8/28/2025,C101914,16,Female,Belt - Webbing,Accessories,1,690,220,Phuket,Active,Same-Day,Cash on Delivery,1,Paid Search 2025-08
8/28/2025,C101548,32,Female,Hoodie - Arch Logo,Hoodies,1,2490,1050,Rayong,Inactive,Standard,Credit Card,2,Email 2025-08
8/28/2025,C100113,42,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Phuket,Inactive,Standard,Credit Card,1,Social 2025-08
8/28/2025,C101020,30,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Khon Kaen,Inactive,Express,Credit Card,1,Social 2025-08
8/28/2025,C101252,16,Female,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Inactive,Standard,PromptPay,1,Paid Search 2025-08
8/28/2025,C101218,22,Male,Box Logo Tee,T-Shirts,1,990,390,Khon Kaen,Active,Same-Day,E-Wallet,0,Paid Search 2025-08
8/28/2025,C101648,34,Female,Hoodie - Arch Logo,Hoodies,1,2490,1050,Bangkok,Active,Standard,Credit Card,5,Paid Search 2025-08
8/28/2025,C102044,22,Male,Belt - Webbing,Accessories,1,690,220,Bangkok,Inactive,Express,Bank Transfer,2,Social 2025-08
8/28/2025,C100558,29,Female,Crewneck - Collegiate,Sweatshirts,1,2190,920,Chiang Mai,Active,Express,Credit Card,3,Email 2025-08
8/28/2025,C102034,33,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Active,Standard,Credit Card,5,Paid Search 2025-08
8/28/2025,C100299,31,Male,Cargo Pants - Relaxed,Bottoms,2,4980,2100,Bangkok,Inactive,Standard,PromptPay,0,Paid Search 2025-08
8/28/2025,C102391,21,Female,Zip Hoodie - Minimal,Hoodies,2,5380,2200,Chiang Mai,Inactive,Standard,Credit Card,0,Social 2025-08
8/28/2025,C100713,29,Male,Snapback Cap - Arch Logo,Caps,2,2580,840,Chonburi,Inactive,Standard,Credit Card,1,Email 2025-08
8/28/2025,C100685,31,Male,Snapback Cap - Arch Logo,Caps,1,1290,420,Chonburi,Inactive,Standard,Bank Transfer,2,Social 2025-08
8/28/2025,C101983,32,Male,Box Logo Tee,T-Shirts,1,990,390,Chiang Mai,Inactive,Standard,Cash on Delivery,2,Social 2025-08
8/28/2025,C100786,32,Male,Crewneck - Collegiate,Sweatshirts,1,2190,920,Khon Kaen,Inactive,Standard,Bank Transfer,0,Social 2025-08
8/28/2025,C100863,38,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Khon Kaen,Active,Express,Cash on Delivery,1,Social 2025-08
8/28/2025,C101243,21,Female,Snapback Cap - Arch Logo,Caps,1,1290,420,Bangkok,Active,Standard,Cash on Delivery,0,Social 2025-08
8/28/2025,C100845,30,Female,Coach Jacket - Nylon,Outerwear,1,2990,1300,Bangkok,Active,Standard,Credit Card,0,Email 2025-08
8/28/2025,C102034,33,Male,Belt - Webbing,Accessories,1,690,220,Bangkok,Active,Standard,E-Wallet,1,Social 2025-08
8/28/2025,C101302,26,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Active,Same-Day,E-Wallet,0,Email 2025-08
8/28/2025,C102314,31,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Bangkok,Active,Express,Cash on Delivery,2,Email 2025-08
8/28/2025,C100885,38,Male,Box Logo Tee,T-Shirts,1,990,390,Chiang Mai,Active,Express,PromptPay,1,Email 2025-08
8/28/2025,C102292,28,Female,Shorts - Twill,Bottoms,2,3180,1200,Ayutthaya,Inactive,Express,Credit Card,0,Paid Search 2025-08
8/28/2025,C101039,33,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Chonburi,Inactive,Standard,Credit Card,1,Paid Search 2025-08
8/28/2025,C102479,31,Female,Shorts - Twill,Bottoms,1,1590,600,Bangkok,Active,Standard,Bank Transfer,0,Email 2025-08
8/28/2025,C100837,21,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Bangkok,Active,Express,Credit Card,1,Email 2025-08
8/28/2025,C101243,21,Female,Tote Bag - Canvas,Accessories,1,990,300,Bangkok,Active,Standard,Credit Card,3,Paid Search 2025-08
8/28/2025,C102035,44,Female,Work Pants - Straight,Bottoms,1,2290,960,Chonburi,Inactive,Standard,E-Wallet,1,Paid Search 2025-08
8/29/2025,C101316,21,Female,Graphic Tee - Script,T-Shirts,1,1090,430,Surat Thani,Inactive,Express,Credit Card,0,Email 2025-08
8/29/2025,C100706,19,Female,Shorts - Twill,Bottoms,1,1590,600,Chonburi,Inactive,Express,PromptPay,1,Email 2025-08
8/29/2025,C102038,27,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Inactive,Standard,Credit Card,1,Social 2025-08
8/29/2025,C102112,27,Male,Shorts - Twill,Bottoms,3,4770,1800,Chonburi,Active,Standard,Credit Card,4,Paid Search 2025-08
8/29/2025,C100065,35,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Ayutthaya,Active,Standard,Credit Card,1,Paid Search 2025-08
8/29/2025,C102426,30,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Khon Kaen,Active,Standard,E-Wallet,5,Email 2025-08
8/29/2025,C102363,34,Male,Graphic Tee - Script,T-Shirts,2,2180,860,Bangkok,Inactive,Standard,Bank Transfer,2,Social 2025-08
8/29/2025,C101497,34,Female,Belt - Webbing,Accessories,1,690,220,Chonburi,Inactive,Standard,Bank Transfer,0,Email 2025-08
8/29/2025,C100712,24,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Bangkok,Active,Standard,Credit Card,1,Social 2025-08
8/29/2025,C102356,25,Male,Varsity Jacket - Wool Blend,Outerwear,1,3990,1800,Khon Kaen,Inactive,Standard,Credit Card,0,Paid Search 2025-08
8/29/2025,C100006,36,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Bangkok,Active,Same-Day,Credit Card,1,Social 2025-08
8/29/2025,C102186,18,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Bangkok,Active,Standard,E-Wallet,0,Social 2025-08
8/29/2025,C100917,28,Male,Box Logo Tee,T-Shirts,1,990,390,Bangkok,Inactive,Standard,Bank Transfer,0,Social 2025-08
8/29/2025,C100240,22,Male,5-Panel Cap - Nylon,Caps,1,1190,380,Bangkok,Inactive,Express,Cash on Delivery,0,Social 2025-08
8/29/2025,C102085,20,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Phuket,Inactive,Standard,PromptPay,1,Paid Search 2025-08
8/29/2025,C100005,26,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Inactive,Standard,Cash on Delivery,1,Paid Search 2025-08
8/29/2025,C101315,19,Female,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Active,Standard,Cash on Delivery,2,Paid Search 2025-08
8/29/2025,C102459,30,Female,Box Logo Tee,T-Shirts,1,990,390,Ayutthaya,Inactive,Express,Credit Card,2,Paid Search 2025-08
8/29/2025,C101177,26,Male,Crewneck - Embroidered,Sweatshirts,1,2390,980,Bangkok,Inactive,Standard,Credit Card,0,Paid Search 2025-08
8/29/2025,C102266,16,Male,Work Pants - Straight,Bottoms,2,4580,1920,Bangkok,Active,Standard,PromptPay,1,Affiliates 2025-08
8/29/2025,C101584,30,Female,Coach Jacket - Nylon,Outerwear,1,2990,1300,Phuket,Inactive,Standard,E-Wallet,2,Social 2025-08
8/29/2025,C100887,25,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Active,Standard,Credit Card,0,Email 2025-08
8/29/2025,C101010,35,Female,Hoodie - Arch Logo,Hoodies,1,2490,1050,Chonburi,Inactive,Standard,Cash on Delivery,1,Social 2025-08
8/29/2025,C100418,34,Male,Tote Bag - Canvas,Accessories,1,990,300,Bangkok,Active,Express,Credit Card,1,Email 2025-08
8/29/2025,C100823,25,Female,Shorts - Twill,Bottoms,1,1590,600,Bangkok,Active,Standard,PromptPay,2,Social 2025-08
8/29/2025,C101343,34,Male,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Khon Kaen,Inactive,Standard,Cash on Delivery,0,Social 2025-08
8/29/2025,C100333,23,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Khon Kaen,Inactive,Express,Bank Transfer,2,Paid Search 2025-08
8/29/2025,C101179,20,Male,Box Logo Tee,T-Shirts,2,1980,780,Bangkok,Active,Standard,Cash on Delivery,2,Social 2025-08
8/29/2025,C100206,30,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Chonburi,Active,Standard,Cash on Delivery,1,Email 2025-08
8/29/2025,C101636,21,Female,Heavyweight Pocket Tee,T-Shirts,1,1190,480,Bangkok,Inactive,Standard,PromptPay,0,Email 2025-08
8/29/2025,C100796,27,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Phuket,Active,Standard,PromptPay,4,Paid Search 2025-08
8/29/2025,C101178,21,Male,Graphic Tee - Script,T-Shirts,1,1090,430,Chiang Mai,Inactive,Standard,Credit Card,1,Email 2025-08
8/29/2025,C102450,22,Male,Box Logo Tee,T-Shirts,2,1980,780,Rayong,Active,Express,Bank Transfer,1,Social 2025-08
8/29/2025,C101077,24,Female,Zip Hoodie - Minimal,Hoodies,2,5380,2200,Chonburi,Active,Standard,E-Wallet,2,Affiliates 2025-08
8/30/2025,C102255,29,Male,Heavyweight Pocket Tee,T-Shirts,2,2380,960,Bangkok,Active,Standard,E-Wallet,2,Affiliates 2025-08
8/30/2025,C102348,31,Male,Belt - Webbing,Accessories,1,690,220,Khon Kaen,Inactive,Standard,Credit Card,2,Paid Search 2025-08
8/30/2025,C101067,34,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Ayutthaya,Inactive,Standard,Credit Card,2,Social 2025-08
8/30/2025,C100568,16,Female,Crewneck - Collegiate,Sweatshirts,1,2190,920,Bangkok,Active,Standard,PromptPay,1,Social 2025-08
8/30/2025,C100117,20,Male,Socks - Crew 3-Pack,Accessories,1,590,180,Khon Kaen,Inactive,Express,Credit Card,0,Affiliates 2025-08
8/30/2025,C100406,21,Male,Box Logo Tee,T-Shirts,2,1980,780,Bangkok,Active,Standard,Credit Card,1,Email 2025-08
8/30/2025,C100170,22,Male,Work Pants - Straight,Bottoms,2,4580,1920,Bangkok,Active,Express,PromptPay,4,Affiliates 2025-08
8/30/2025,C100524,22,Male,Box Logo Tee,T-Shirts,1,990,390,Surat Thani,Active,Standard,PromptPay,1,Paid Search 2025-08
8/30/2025,C102438,24,Female,Shorts - Twill,Bottoms,1,1590,600,Phuket,Inactive,Express,Credit Card,0,Social 2025-08
8/30/2025,C100136,22,Male,Snapback Cap - Script Logo,Caps,1,1290,420,Bangkok,Active,Standard,PromptPay,2,Paid Search 2025-08
8/30/2025,C102268,24,Male,Snapback Cap - Arch Logo,Caps,2,2580,840,Chiang Mai,Active,Standard,Bank Transfer,2,Social 2025-08
8/30/2025,C102333,25,Female,Zip Hoodie - Minimal,Hoodies,1,2690,1100,Chonburi,Inactive,Standard,Credit Card,1,Paid Search 2025-08
8/30/2025,C100036,28,Male,Shorts - Nylon,Bottoms,1,1490,560,Phuket,Active,Standard,Credit Card,2,Paid Search 2025-08
8/30/2025,C101132,37,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Khon Kaen,Active,Standard,Credit Card,1,Paid Search 2025-08
8/30/2025,C101770,27,Female,Shorts - Twill,Bottoms,2,3180,1200,Phuket,Active,Express,Cash on Delivery,0,Paid Search 2025-08
8/30/2025,C100455,22,Male,Cargo Pants - Relaxed,Bottoms,1,2490,1050,Bangkok,Active,Express,Bank Transfer,4,Social 2025-08
8/30/2025,C100888,31,Male,Work Pants - Straight,Bottoms,1,2290,960,Phuket,Active,Standard,E-Wallet,1,Paid Search 2025-08
8/30/2025,C100644,26,Female,Coach Jacket - Nylon,Outerwear,1,2990,1300,Chonburi,Active,Standard,Credit Card,0,Social 2025-08
8/30/2025,C101158,33,Male,Coach Jacket - Nylon,Outerwear,1,2990,1300,Bangkok,Inactive,Express,Credit Card,4,Affiliates 2025-08
